case_id,acitivty,date,body_parts,is_fatal,occupation,topics
14276042, Employee Killed In Fall From Roof ,1994-07-09 00:00:00,,True,,
202369484, Two Employees Falls From Roof Suffers Fractures  One Dies ,2012-11-30 00:00:00,,True,,
202570040, Roofing Company Owner Is Killed In Fall From Roof ,2012-09-25 00:00:00,,True,,
201562741, Employee Is Killed When Patio Roof Collapses ,2012-01-25 00:00:00,,True,,
170627970, Farm Workers Are Injured In Trailer Roof Collapse ,2011-08-26 00:00:00,,False,,
202634341, Employee Is Injured In Fall When Roof Collapses ,2011-07-20 00:00:00,,False,,
200359362, Employee Is Killed In Fall Through Tornado Damaged Roof ,2011-06-22 00:00:00,,True,,
201523875, Employee Is Injured When Trusses Collapses ,2011-06-03 00:00:00,leg,False,,
201076767, Employees Are Injured In Fall From Roof ,2011-02-23 00:00:00,"elbow, knee",False,,
202601910, Two Firefighters Are Killed In Roof Collapse During Blaze ,2010-12-22 00:00:00,chest,True,,
201773629, Worker Is Killed By Fall Through Warehouse Roof ,2010-10-24 00:00:00,,True,,
202080677, Employee Is Killed When Porch Roof Section Falls ,2010-10-20 00:00:00,,True,,
202519641, Fire Burns And Hospitalizes Two Fire Firefighters ,2010-01-01 00:00:00,,False,,
202080008, Building Collapsed On Three Framers ,2009-02-13 00:00:00,,False,,
200555647, Estimator Falls Through Rotted Roof Section And Is Killed ,2008-12-30 00:00:00,head,True,,
200271930, One Employee Dies  One Is Injured In Roof Collapse ,2008-11-24 00:00:00,head,True,,
201077617, Roof Framer Falls From An Unsecured Beam And Injures Head ,2011-11-28 00:00:00,head,False,,
200203693, Employee Is Killed In Fall From Roof ,2011-07-27 00:00:00,head,True,,
200359321, Employee Sustains Multiple Fractures In Fall From Roof ,2011-06-25 00:00:00,,False,,
200272169, Employee Dies In Fall From Roof ,2010-08-21 00:00:00,,True,,
202612164, Employee Gets Broken Bones From Falling Off A Roof ,2010-06-03 00:00:00,,False,,
201354008, Employee Is Killed In Fall From Roof Decking ,2010-02-03 00:00:00,"chest, head",True,,
200881696, Employee Dies After Fall From Scaffold ,2010-01-26 00:00:00,,True,,
202609095, Employee Is Injured In Fall From Roof Joists ,2009-09-21 00:00:00,,False,,
200271922, Worker Electrocuted Carrying Metal Sheets ,2008-11-07 00:00:00,,False,,
201637360, Employee Injured In Fall From Dormer While Cutting Shingles ,2007-11-09 00:00:00,,False,,
200373322, Employee Is Killed In Fall From Extension Ladder ,2004-11-17 00:00:00,head,True,,
201630456, Employee Fell From Roof ,1998-09-02 00:00:00,,False,,
201520384, Employee Killed When Fell From A Roof ,,,True,,
14540215, Fall From Roof ,1984-10-08 00:00:00,head,False,,
14226252, Employee Dies From Fall From Roof ,,,True,,
14414619, Falling Two Point Suspension Scaffold ,1984-12-10 00:00:00,head,False,,
202674990, Employee Suffers Body Fractures In Fall Through Roof Opening ,2013-06-12 00:00:00,,False,,
201024445, Worker Falls Through Hole In Roof And Fractures Shoulder ,2012-10-31 00:00:00,,False,,
202655296, Worker Sustains Multiple Fractures In Fall From Roof Opening ,2012-10-22 00:00:00,,False,,
202522983, Employee Is Injured In Fall From Roof ,2012-09-12 00:00:00,,False,,
200042075, Roofer Killed In 20 Foot Fall Through Hole ,2012-09-03 00:00:00,head,True,,
202673166, Employee Suffers Bone Fractures In Fall From A Roof Skyligh ,2012-08-17 00:00:00,,False,,
200041960, Employee Falls Through Hole In Roof And Is Killed ,2012-06-20 00:00:00,,True,,
202493581, Employee Falls Through Roof  Fracturing Ribs  Injuring Head ,2012-06-12 00:00:00,head,False,,
200626448, Employee Is Killed In Fall Through Roof ,2012-02-07 00:00:00,,True,,
201262862, Employee Is Killed In Fall Through Skylight ,2010-12-22 00:00:00,,True,,
202552576, Employee Is Injured In Fall Through Hole In Roof ,2010-11-15 00:00:00,,False,,
201127669, Employee Fractures Leg In Fall From Ladder ,2010-07-21 00:00:00,leg,False,,
201942596, Employee Killed In Fall Through Skylight ,2007-12-13 00:00:00,,True,,
202448213, Employee Injured In Fall Through Roof Access Opening ,2007-11-27 00:00:00,head,False,,
200151272, Employee Killed In Fall Through Skylight Opening ,2007-11-09 00:00:00,,True,,
202465241, Employee Killed In Fall Through Roof Opening ,2007-11-02 00:00:00,head,True,,
200332005, Employee Killed In Fall Through Roof Opening ,2007-10-30 00:00:00,,True,,
202474458, Employee Injured In Fall Through Roof Opening ,2007-10-30 00:00:00,,False,,
202527206, Employee Injured In Fall Through Roof Opening ,2007-10-26 00:00:00,,False,,
202516324, Employee Injured In Fall Through Roof Opening ,2007-10-16 00:00:00,,False,,
200271781, Employee Killed In Fall Through Uncovered Skylight ,2017-10-10 00:00:00,,True,,
14479596, Fall From 2 Point Suspended Scaffold ,1984-02-16 00:00:00,,False,,
201720463, Employee Dies After Roof Fall ,2012-08-22 00:00:00,head,True,,
200632461, Employee Is Killed In Fall Through Roof ,2011-12-02 00:00:00,,True,,
201077781, Employee Falls From Roof And Fractures Arm And Leg ,2011-11-16 00:00:00,"arm, leg, head",False,,
201523867, Employee Fatally Falls From Roof ,2011-10-25 00:00:00,head,True,,
200902658, Employee Suffers Fatal Fall From Roof ,2011-10-24 00:00:00,,True,,
202561114, Employee Is Injured In Fall From Roof ,2010-08-24 00:00:00,,False,,
200053734, Employee Falls Through Roof  Later Dies ,2010-07-07 00:00:00,head,True,,
201495405, Employee Is Injured In Fall From Roof ,2010-06-02 00:00:00,,False,,
202528030, Worker Is Killed In Electrocution From Power Line ,2009-10-13 00:00:00,,True,,
201492162, Employee Is Killed In Fall From Roof ,2009-05-18 00:00:00,,True,,
202486916, Employee Fractures Hip In Fall From Roof ,2008-05-02 00:00:00,hip,False,,
202517181, Employee Fractures Arm In Fall From Unsecured Roof Panel ,2008-04-03 00:00:00,arm,False,,
202505467, Employee Is Injured In Fall From Roof ,,"face, cheek",False,,
200541688, Employee Killed When Blown Off Roof By High Wind ,2008-02-09 00:00:00,,True,,
201118544, Employee Is Burned By Hot Tar ,2004-11-22 00:00:00,"arm, face",False,,
14547707, Employee Injured In Fall From Edge Of Roof ,,,False,,
14457428, Employee Injured In Fall From Roof ,,,False,,
202532065, Roofer Falls From Ladder And Fractures Ankle ,2013-06-20 00:00:00,ankle,False,,
202458436, Service Technician Sustains Fractures When Ladder Falls ,2013-06-18 00:00:00,,False,,
202557096, Roofer Sustains Fractured In Arm In Fall From Ladder ,2013-06-21 00:00:00,arm,False,,
200171189, Worker Is Killed In Fall From Roof ,2013-05-15 00:00:00,head,True,,
201129814, Worker Sustains Arm Fracture  Concussion In Fall From Roof ,1730-10-08 00:00:00,arm,False,,
200923613, Employee Is Killed In A Fall While Removing Trees ,2013-07-09 00:00:00,,True,,
202555892, Window Cleaner Injured In Fall From Exterior Platform ,2012-11-21 00:00:00,,False,,
202657169, Worker Is Injured In Rough Terrain Forklift Roll Over Event ,2008-10-08 00:00:00,"knee, leg",False,,
200841997, Groundskeeper Is Killed In Golf Course Lawn Mower Roll,2011-05-31 00:00:00,head,True,,
200556439, Employee Is Crushed When Forklift Tips Over ,2011-04-10 00:00:00,,False,,
200515245, Worker Dies After Hitting Head On Forklift ,2017-10-14 00:00:00,head,True,,
201682101, Employee Is Fatally Crushed By Single Drum Roller ,2010-09-29 00:00:00,,True,,
202561064, Employee Is Killed When Ejected From Industrial Truck ,2010-09-22 00:00:00,head,True,,
200678126, Employee Drowns While Operating A Mower ,2010-09-07 00:00:00,,False,,
200203503, Worker Drowns When Lawn Mower Rolls Over Embankment ,,,False,,
200613198, Employee Is Killed When Forklift Overturns ,2009-09-15 00:00:00,head,True,,
200462489, Employee Is Crushed When Wheel Loader Tips Over ,2009-09-10 00:00:00,,False,,
201507936, Employee Injures Finger On Hammer Drill ,2007-08-21 00:00:00,finger,False,,
201117520, Unsecured Coring Machine Flips And Lands On Employee ,1500-10-08 00:00:00,"eyelid, head, leg, chest",False,,
201797677, Employee'S Fingers Amputated In Fish Processing Machine ,2004-01-10 00:00:00,finger,False,,
200372472, Employee Died Of Injuries Sustained In Fall ,,head,True,,
201156965, Employee Injured While Using Drill ,2003-02-12 00:00:00,leg,False,,
201041241, Employee Died After Falling From Ladder ,2003-01-09 00:00:00,face,True,,
170133557, Employee Dies In Fall From Ladder ,,,True,,
14309041, Burn ,,"arm, face",True,,
170055602, Burn ,,arm,True,,
170055610, Burn ,,arm,True,,
200551711, Employee Killed When Struck By Kelly Hose ,2001-01-19 00:00:00,head,True,,
200810380, Employee Killed When Struck By Breakout Tongs ,,,True,,
14393870, Employee Killed In Fall To Basement ,,arm,True,,
755975, Employee Dies When Struck By Traveling Block And Hook ,,leg,True,,
14422323, Oil Well Worker Killed When Struck By Tongs ,,head,True,,
14548036, Employee Killed When Flung Into Drill Pipe ,,leg,True,,
201497666, Employee Amputates Finger In Machinery ,2014-02-07 00:00:00,"finger, mouth",False,,
201497013, Employee Amputates Finger Using Table Saw ,2012-10-13 00:00:00,finger,False,,
170786313, Supervisor Cleaning Food Processor Amputates Fingertips ,2012-09-25 00:00:00,finger,False,,
201496866, Employee Amputates Fingertip In Machine ,2012-09-21 00:00:00,finger,False,,
201615036, Employee'S Arm Is Fractured When Caught In Machine ,2011-12-09 00:00:00,arm,False,,
202613949, Employee Catches Arm In Shaft And Is Injured ,2011-09-14 00:00:00,arm,False,,
201023504, Employee Catches Arm In Compost Spreader And Is Fractured ,2011-08-06 00:00:00,arm,False,,
201392339, Employee Dies When Sleeve Entangles With Lathe Machine ,2011-05-11 00:00:00,arm,True,,
201703253, Employee Was Wrapped Up By A Shaft ,,,False,,
202653705, Employee'S Finger Is Crushed When Caught In Hopper Rotor ,2012-09-20 00:00:00,finger,False,,
201623279, Employee'S Arm Is Fractured When Caught By Rotor ,2011-09-19 00:00:00,arm,False,,
201494200, Employee Hand Caught In Machine ,2010-05-19 00:00:00,finger,False,,
201490984, Employee'S Finger Is Amputated After Being Pinched By Rotor ,2008-02-11 00:00:00,finger,False,,
202465738, Employee'S Finger Is Amputated In Pump ,2007-11-20 00:00:00,finger,False,,
201751419, Employee Is Killed In Fall Into Shredder ,2005-08-01 00:00:00,,True,,
202074902, Employee'S Fingers Amputated In Mixer ,2002-04-21 00:00:00,finger,False,,
200270767, Employee Killed When Struck By Helicopter Tail Rotor ,2001-01-22 00:00:00,head,True,,
201121738, Employee Pinned Between Construction Equipment ,,chest,False,,
170053268, Employee Injured When Pelvis Caught In Hammer Mill ,,,False,,
171054208, One Employee Killed  One Injured In Recycling Crusher ,1996-05-20 00:00:00,,True,,
170903777, Employee'S Arm Injured When Caught In Machine ,1996-04-22 00:00:00,arm,False,,
170903421, Employee Injured When Arm Caught In Milling Machine ,,"arm, finger",False,,
170903355, Employee'S Fingers Amputated In Wood Shaper ,1996-01-11 00:00:00,finger,False,,
170067391, Employee Catches Glove In Rotor Cable ,1500-10-08 00:00:00,"arm, forearm",False,,
201638012, Employee Amputates Finger On Rounder Machine ,2008-07-31 00:00:00,finger,False,,
170238695, Employee Killed After Falling From Roof ,2002-04-08 00:00:00,head,True,,
200523033, Employee'S Leg Burned By Chemicals ,2001-01-25 00:00:00,"face, leg, mouth",False,,
171059777, Employee'S Foot Amputated When Run Over By Tracked Vehicle ,2000-09-04 00:00:00,,False,,
201081536, Employee'S Toe Amputated When Valve Dropped On Foot ,1998-11-04 00:00:00,,False,,
201110541, Employee Burned By Hot Water In Same,,,False,,
201051075, Employee'S Toes Lacerated By High,1997-10-27 00:00:00,,False,,
170617609, Employee'S Fingertips Amputated By Gate Inside Rubber Boot ,,finger,False,,
170607923, Employee'S Foot Burned By Hot Rinse Water ,1995-02-01 00:00:00,leg,False,,
170703375, Employee Injures Big Toe With High Pressure Wand ,1992-04-27 00:00:00,,False,,
170041677, Employee'S Leg Burned By Scalding Water In Crab Cooker ,,leg,False,,
170188346, Employee Strains Back In Fall On Slippery Floor ,1990-07-26 00:00:00,,False,,
595603, Employee Dies  Two Injured When Sprayed With Hot Chemical ,,elbow,True,,
14259378, Employee Drowned After Swamp Buggy Capsized ,,hip,False,,
200212835, Electric Shock ,,,False,,
201113297, Electric Shock ,,,False,,
200201267, Electric Shock ,,,False,,
14242465, Electric Shock ,,,False,,
201340643, Electric Shock ,,,False,,
200620268, Electric Shock ,,,False,,
170087191, Electric Shock ,,,False,,
170898274, Electric Shock ,,"arm, elbow, leg, head",False,,
100900174, Electric Shock & Fall ,,leg,False,,
170736284, Electric Shock ,,arm,False,,
170751176, Electric Shock ,,head,False,,
14407233, Electric Shock ,,,False,,
170735187, Electric Shock ,,,False,,
170080188, Electric Shock ,,,False,,
170218283, Electric Shock ,,,False,,
688523, Electric Shock ,,,False,,
170882153, Electric Shock ,,,False,,
170060545, Electric Shock ,,,False,,
14241871, Electric Shock ,,,False,,
908913, Electric Shock ,,,False,,
201129590, Employee Suffers Burns From Scalding Water ,2012-12-21 00:00:00,"arm, leg, chest",False,,
202587440, Employee Is Crushed When Pipe Shifts In Trench Excavation ,2012-08-10 00:00:00,chest,False,,
202635264, Employee Pinned By Truck At Loading Dock Ruptures Intestines ,2012-04-19 00:00:00,,False,,
202612974, Employee Is Struck By Acid  Receives Chemical Burns ,2011-05-24 00:00:00,face,False,,
201639804, Employee Is Injured In Fall From Ladder ,2010-12-17 00:00:00,elbow,False,,
202491221, Employee Is Injured In Fall From Scaffold Ladder ,2010-11-10 00:00:00,head,False,,
202456646, Employee Is Injured In Fall From Scaffold ,2010-09-22 00:00:00,,False,,
202476891, Employee Is Injured During Training Exercises ,2010-07-26 00:00:00,chest,False,,
202342085, Employee Is Killed In Fall From Suspension Scaffold ,2008-06-02 00:00:00,chest,True,,
201059466, Employee Fractures Pelvis In Fall From Ladder ,2005-02-03 00:00:00,,False,,
201152402, Employee Injured In Fall From Ladder ,1999-06-04 00:00:00,knee,False,,
170187603, Employee'S Back Injured In Fall Off Stage ,1990-10-08 00:00:00,,False,,
14531982, Struck By Backing Tractor Trailer ,,ankle,False,,
201751955, Employee Crushed By Vault Door ,,,False,,
202586293, Employee'S Toes Are Amputated After Being Crushed By Safe ,2009-06-17 00:00:00,,False,,
202495347, Employee Hits Head On Safe Door And Sustains Concussion ,2007-02-17 00:00:00,"knee, head",False,,
201072097, Employee Sustains Amputation By Falling Safe Box ,2006-12-06 00:00:00,finger,False,,
201504149, Bank Manager'S Finger Is Amputated In Safe Door ,2003-09-03 00:00:00,finger,False,,
201795424, Employee Injured While Operating Forklift ,2002-05-01 00:00:00,leg,False,,
201102779, Employee Injured While Troubleshooting Machine Malfunction ,2002-04-30 00:00:00,,False,,
201095270, Employee'S Finger Amputated By Door Of Safe ,2001-12-26 00:00:00,finger,False,,
201502457, A Safe Falls On Employees Toes Amputating Two Of Them ,2001-05-17 00:00:00,,False,,
202329397, Employee Injured By Falling Scaffold Frames ,2001-04-05 00:00:00,head,False,,
201141397, Employee'S Fingertip Amputated In Safe Door ,,finger,False,,
201091196, Employee Suffers Amputation Of Thumb ,1998-01-13 00:00:00,,False,,
170604243, Employee Crushed To Death While Moving A 1 1/2 Ton Safe ,1993-06-22 00:00:00,,True,,
170104210, Employee Killed In Early Morning Robbery ,1992-02-17 00:00:00,head,True,,
170183016, Employee'S Fingers Caught In Safe Mechanism ,,"arm, finger",False,,
14427504, Crushed By Falling Safe ,1986-02-12 00:00:00,chest,False,,
14234934, Two Employees Killed When A Vault Door Falls On Them ,,,True,,
202601324, Employee Is Injured When Struck By Elevated Electric Cart ,2009-09-29 00:00:00,,False,,
202467502, Employee Fractures Arm While Operating Paint,2008-12-08 00:00:00,arm,False,,
201073731, Employee Fractures Arm While Operating Seeding Machine ,2008-12-08 00:00:00,"arm, head",False,,
201955606, Employee Becomes Caught In Machine; No Injury Resulted ,2008-10-01 00:00:00,arm,False,,
200052934, Employee Is Killed As Skid Steer Loader Arms Drop Into Place ,2007-02-28 00:00:00,"arm, face",True,,
201692696, Employee Injures Hand While Operating Skill Saw ,2007-01-12 00:00:00,finger,False,,
200082857, Employee Amputates Fingers While Operating Table Saw ,2007-01-11 00:00:00,finger,False,,
201262193, Employee Amputates Fingers While Operating Table Saw ,2007-01-10 00:00:00,finger,False,,
202004883, Employee Is Killed When Struck By Railroad Car ,2006-12-27 00:00:00,,True,,
202452686, Employee Is Killed In Warper Machine ,2006-07-07 00:00:00,,True,,
201126026, Employee Is Injured While Adjusting Air Press ,2006-06-13 00:00:00,,False,,
201179728, Employee Injures Hand While Inspecting Concrete Pump ,2006-06-13 00:00:00,elbow,False,,
202452512, Employee Is Injured While Operating Centerless Grinder ,2006-03-02 00:00:00,finger,False,,
201107554, Employee Amputates Finger While Operating Table Saw ,2006-03-02 00:00:00,finger,False,,
201107331, Employee Amputates Finger While Operating Table Saw ,2005-12-16 00:00:00,finger,False,,
201107190, Employee Is Injured Whle Operating Dough Chunker Machine ,2005-11-01 00:00:00,,False,,
202457529, Technician Is Injured In Fall From Utility Pole ,2011-09-27 00:00:00,leg,False,,
200375707, Tree Feller Dies When Tree Falls ,2011-07-08 00:00:00,head,True,,
202457388, Employee Is Injured In Fall From Cherry Picker In Warehouse ,2011-07-06 00:00:00,head,False,,
202543310, Employe Fractures Arm In Fall From Ladder ,2011-07-05 00:00:00,arm,False,,
201345238, Employee Is Killed In Grain Engulfment ,2009-11-12 00:00:00,leg,True,,
202489456, Employee Is Injured When Utility Pole Fails ,2009-08-05 00:00:00,"leg, ankle",False,,
200742518, Employee Is Killed When Crushed By Roller ,2009-07-29 00:00:00,,True,,
100625193, Employee Is Killed In Fall From Roof ,2008-11-20 00:00:00,,True,,
200212454, Employee Is Asphyxiated In Grain Tank  Is Killed ,,,True,,
202531836, Employee Fractures Leg When Ocean Camels Falls ,2013-01-23 00:00:00,leg,False,,
200998417, Employee Dies When Crushed Beneath Garage Door ,2010-10-01 00:00:00,chest,True,,
200533446, Employee Amputates Finger While Operating Line Labeler ,2010-04-23 00:00:00,finger,False,,
200103612, Employee Is Killed When Struck By Automated Hoisting Machine ,2010-01-13 00:00:00,,True,,
201074903, Employee Injures Several Fingers While Operating Press Brake ,2009-09-29 00:00:00,finger,False,,
202489308, Employee Amputates Finger While Inspecting Compressor ,2009-05-30 00:00:00,finger,False,,
202089058, Employee Is Crushed When Caught By Forging Press ,2009-05-29 00:00:00,finger,False,,
201763331, Employee Is Killed When Crushed Between Bandsaw And Pipe ,2009-02-27 00:00:00,,True,,
200271948, Employee'S Leg Is Amputated When Caught In Machine Rollers ,2008-11-10 00:00:00,leg,False,,
200103265, Employee Amputates Three Fingers In 10,2008-08-06 00:00:00,finger,False,,
202499810, Employee Amputates Finger While Operating Table Saw ,2007-06-10 00:00:00,"finger, knuckle",False,,
202465225, Employee Amputates Finger While Operating Stacker Machine ,2007-06-08 00:00:00,finger,False,,
200452068, Employee Is Killed When Struck In Head By Ring Block ,2006-03-03 00:00:00,head,True,,
202443024, Employee Is Injured When Nail Gun Discharges Into Leg ,2006-01-13 00:00:00,"leg, knee",False,,
201165230, Employee Is Crushed When Replacing Transmission Cable ,1991-10-08 00:00:00,chest,False,,
201114535, Employee Injured While Operating Table Saw ,2002-06-10 00:00:00,finger,False,,
202637302, Employee Is Killed In Fall From Tree ,2013-07-23 00:00:00,,True,,
202520623, Nature Guide Suffers Contusions In Cave Exploration Fall ,,,False,,
170835540, Employee'S Arm Is Fractured By Conveyor Belt ,2007-07-13 00:00:00,arm,False,,
202473070, Employee Injures Finger While Loading Material Onto Conveyor ,2006-08-09 00:00:00,finger,False,,
309513570, Employee Is Injured When Caught In Fabric Dry Can Machine ,2006-03-01 00:00:00,,False,,
201635505, Employee Is Killed When He Falls From A Balcony ,2005-10-19 00:00:00,,True,,
200451755, Employee Is Killed When Crushed By Brick Setter Machine ,2004-12-03 00:00:00,head,True,,
201036373, Employee In Injured While Operating Draw Bench Machine ,2004-09-02 00:00:00,finger,True,,
201067097, Employee'S Neck Is Injured In Fall From Ladder ,2003-09-26 00:00:00,leg,False,,
201041357, Employee Fractures Legs When False Car Falls ,2003-03-12 00:00:00,leg,False,,
201361714, Employee Asphyxiated In Grain Bin ,2002-02-08 00:00:00,,False,,
201922036, Employee Found Dead After Fall With Improper Safety Belt ,,,True,,
200800209, Employee'S Arm Lacerated When Manbasket Falls ,,arm,False,,
200340131, Employee'S Arm Burned When Caught In Rubber Mill ,,arm,False,,
201501020, Employee Falls From Lift ,1998-11-24 00:00:00,,False,,
202455879, Employee Amputates Finger While Loading Compactor ,2009-09-28 00:00:00,finger,False,,
202488755, Employee Is Injured When Struck By Falling Pipe ,2009-03-21 00:00:00,elbow,False,,
202573671, Employee Is Injured In Fall From Work Platform ,2009-01-09 00:00:00,"arm, head",False,,
202573937, I,2008-10-15 00:00:00,hip,False,,
200677284, Employee Is Crushed By Car Lift With Bypassed Safety Latch ,1998-04-05 00:00:00,,False,,
202516910, Hand Injured In Tortilla Machine ,,,False,,
202360467, Employee'S Fingers Are Injured By Falling Object ,2006-03-27 00:00:00,"finger, leg",False,,
201106168, Employee Is Injured When Gun Discharges ,2005-01-26 00:00:00,leg,False,,
201486776, Employee'S Finger Is Crushed In Trailer Hitch ,2004-08-23 00:00:00,finger,False,,
201330743, Employee Is Killed When Stuck By Tail Gate Door ,2004-07-12 00:00:00,,True,,
201486404, Employee Amputates Toes When Struck By Battery ,,,False,,
201405750, Employee Injured After Being Struck By Falling Box ,2002-01-08 00:00:00,,False,,
200533990, Employee Is Injured When Scissor Lift Does Not Lower ,2010-12-11 00:00:00,arm,False,,
202486296, Employee'S Hand Crushed By Falling Chiller Unit ,2007-12-27 00:00:00,finger,False,,
200921815, Employee Is Asphixiated By Carbon Monoxide ,1995-10-08 00:00:00,,False,,
200371813, Employee Injured When Using Cooker ,2001-08-07 00:00:00,,False,,
200551604, Employee Killed By Flying Dome Of Transport Tanker ,2000-10-31 00:00:00,head,True,,
200851525, Employee Killed In Fall From Bridge Walkway ,,,True,,
171056203, Employee Injured In Fall When Safety Valve Blew Out ,,"leg, hip",False,,
170572457, Twelve Employees Affected By Acute Chemical Exposure ,1998-02-22 00:00:00,chest,False,,
170167977, Employee Burned By Hot Water ,,,False,,
14529150, Methane Fire/Explosion ,,,False,,
170588420, Employee Injured When Hydraulic Fitting Failed ,1995-05-08 00:00:00,,False,,
772236, Employee Dies Of Burns After Gasoline Explosion ,,,True,,
802140, Employees Exposed To Ammonia During Pressure Relief ,1993-10-19 00:00:00,,False,,
170159750, Employee Injured When Fingers Caught In Bop Valve Flange ,1993-10-03 00:00:00,finger,False,,
800946, Employee Dies Of Burns After Melter Explodes ,,,True,,
921445, Employee Dies Of Burns In Evaporator Explosion ,,,True,,
202654075, Employee Falls From Roof  Sustains Fractures ,2012-12-18 00:00:00,,False,,
201129111, Employee Fractures Toe When Steel Beam Falls ,2012-05-11 00:00:00,,False,,
202543807, Employee Injures Foot Between Drilling Head And Ground ,2012-01-26 00:00:00,head,False,,
202586897, Employee'S Foot Is Crushed By Falling Load ,2011-07-26 00:00:00,,False,,
202476818, Employee Gets Toe Crushed By Timber Logs ,2010-05-04 00:00:00,,False,,
201955069, One Employee Is Killed  One Is Injured By Luggage Elevator ,2007-05-16 00:00:00,chest,True,,
200530558, Employee Lacerates Toe Using A Dewalt Cut,2006-03-16 00:00:00,,False,,
200742021, Employee Crushes Foot When Mast Lowers ,2005-12-29 00:00:00,,False,,
202442570, Employee'S Foot Is Crushed By Backhoe Bucket ,2005-12-08 00:00:00,,False,,
202315248, Aircraft Mechanic Fractures Leg In Fall On Floor ,2005-03-21 00:00:00,leg,False,,
201020377, Cladding Strikes Carpenter  Crushing And Amputating Toe ,2005-01-25 00:00:00,,False,,
202440335, Employee Injures Foot While Working Near Forklift ,2004-11-29 00:00:00,,False,,
201176252, Employee'S Toe Amputated After Concrete Slab Falls On Foot ,2004-09-23 00:00:00,,False,,
201145646, Employee Is Injured When Struck By Fixture Being Removed ,2004-09-16 00:00:00,ankle,False,,
201145943, Employee'S Foot Is Fractured By Lawnmower Rotating Blade ,2004-07-30 00:00:00,,False,,
201797560, Employee'S Foot Is Injured When Run Over By Cart ,2003-08-13 00:00:00,,False,,
200375400, Employee Is Killed In Fall Into Tank Of Molten Salt ,2011-02-04 00:00:00,,True,,
202033650, Employee Is Killed When Clothing Is Caught In Power Shaft ,2005-01-26 00:00:00,,True,,
200120285, Employee Burned By Molten Salt  Later Dies ,,,True,,
170620744, Employee Struck In Abdomen By Salt Bin ,,,False,,
14310320, Employee Killed  Another Burned In Explosion ,,,True,,
201010519, Employee Fractures Hip When Struck By Forklift ,2013-02-25 00:00:00,hip,False,,
202509741, Employee Fractures Hip In Slip And Fall On Sandbox Sand ,2013-02-08 00:00:00,hip,False,,
201077112, Employee Sustains Fractures When Struck By Falling Sandbag ,2011-08-10 00:00:00,"leg, face",False,,
200534022, Employee Is Killed When Struck By Wale System ,3400-10-08 00:00:00,head,True,,
202368429, Construction Worker Dies In Golf Course Sand Bunker ,2010-07-06 00:00:00,,True,,
200332237, Employee Is Killed In Excavation Cave,2009-11-17 00:00:00,,True,,
201614237, Worker Is Crushed By Suspended Bag Of Sand ,2009-07-23 00:00:00,,False,,
201408168, Employee Dies After Trench Collapses ,2009-07-07 00:00:00,,True,,
201073293, Employee Is Injured When Truck Tire Explodes ,2008-10-10 00:00:00,face,False,,
200555225, Employee Is Asphyxiated From Fall Into Sand Hopper ,2008-04-19 00:00:00,,False,,
202465829, Employee Is Killed When Buried Under Load Of Dirt ,2008-03-17 00:00:00,,True,,
201363207, Employee Is Killed In Trench Collapse ,2008-03-13 00:00:00,knee,True,,
201401932, Employee Injured When Fingers Caught By Handle Of Sand Pot ,,finger,False,,
14394811, Employee Buried By 15 Tons Of Sand ,1991-08-24 00:00:00,,False,,
14446942, Fall From Sand Pot Ladder To Highway Bridge Surface ,1984-08-08 00:00:00,,False,,
201087848, Employee Is Trapped In Sand And Suffocated ,2006-05-24 00:00:00,,False,,
200712800, Employee Is Asphyxiated In Sand Bin At Concrete Plant ,2006-03-29 00:00:00,leg,False,,
201853736, Employee Falls Through Chute And Is Aphyxiated By Sand ,,,False,,
200120632, Employee Killed When Trapped In Sand Silo ,,leg,True,,
14509467, Employee Killed In Fall From Sand Silo ,,,True,,
170611255, Employee Survives Sand Cave,,"forehead, head",False,,
14371942, Two Employees Killed When Engulfed By Sand ,,,True,,
14546402, Employee Dies Of Asphyxia By Sand At Bottom Of Clogged Tank ,1989-04-03 00:00:00,,True,,
950626, Employees Asphyxiate When Engulfed By Material In Sand Bin ,1988-07-05 00:00:00,head,True,,
809871, Employee Suffocates In Sand Bin ,,,False,,
607192, Employee Dies When Engulfed In Sand Bin ,1989-11-14 00:00:00,,True,,
14384358, Three Employees Buried And Asphyxiated By Sand In Silo ,1987-03-07 00:00:00,,False,,
14519573, Employee Killed When Covered By Sand ,1986-03-31 00:00:00,,True,,
14217350, Employees Suffocated When Buried In Sand Bin ,,,False,,
14465256, Employee Died Of Suffocation When Buried In Sand Bin ,,,True,,
14515548, Buried In Sand Silo ,,,False,,
201345469, Employee Is Killed By Falling Object ,2010-08-12 00:00:00,,True,,
200925675, Employee Is Killed By Falling Load; Another Is Injured ,2009-06-12 00:00:00,head,True,,
202551636, Employee Amputates Finger On Rotating Belt Of Sandblaster ,2009-04-28 00:00:00,finger,False,,
202467411, Employee Is Injured In Fall From Metal Platform ,2008-12-08 00:00:00,,False,,
202466900, Employee Dies After Drum Explosion With Flammable Residue To ,2008-11-03 00:00:00,,True,,
200625002, Employee Is Killed When Crushed By Falling Object ,2008-09-06 00:00:00,,True,,
200103083, Employee Is Killed In Fall Through Unguarded Floor Opening ,2008-08-11 00:00:00,,True,,
202539649, Employee Is Found Unconscious  Later Dies  Not Job Related ,2008-07-05 00:00:00,face,True,,
